;tweetid;stance;emotions;emotion_intensity
8431;1432697218738364422;believe;[1, 0, 0, 1, 0, 0, 0, 1];[0.094, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.758]
8432;1429866419605295114;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
8433;1426312988621824000;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.68]
8434;1430718465095131136;ambiguous;[1, 0, 0, 1, 0, 0, 0, 0];[0.5, 0.0, 0.0, 0.828, 0.0, 0.0, 0.0, 0.0]
8435;1425472444123525122;ambiguous;[0, 0, 0, 0, 1, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 0.344, 0.0, 0.578, 0.266]
8436;1424710118369865729;believe;[1, 1, 0, 1, 1, 0, 1, 0];[0.09, 0.9840000000000001, 0.0, 0.124, 1.109, 0.0, 0.344, 0.0]
8437;1429535109934419970;ambiguous;[1, 1, 0, 0, 0, 0, 0, 0];[0.515, 0.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8438;1428729970487091202;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8439;1436673594835312644;believe;[1, 1, 0, 0, 0, 0, 1, 1];[0.721, 0.57, 0.0, 0.0, 0.0, 0.0, 0.961, 0.43]
8440;1421549124499951616;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.4849999999999999, 0.0, 0.6409999999999999, 0.828, 0.0]
8441;1506275905672564738;deny;[1, 0, 1, 1, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.7190000000000001, 0.0, 1.047, 1.281, 0.0]
8442;1558562975652405256;deny;[1, 1, 0, 0, 0, 0, 0, 0];[0.39399999999999996, 1.6960000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8443;1425150529701761025;believe;[1, 1, 1, 1, 1, 0, 1, 1];[0.871, 0.586, 0.531, 1.5460000000000003, 0.8280000000000001, 0.0, 0.203, 0.359]
8444;1427711473363546117;believe;[0, 1, 0, 0, 0, 1, 0, 1];[0.0, 0.594, 0.0, 0.0, 0.0, 0.379, 0.0, 1.7190000000000003]
8445;1424914510880460800;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.515, 0.0, 0.0, 0.0]
8446;1437079675197591552;believe;[1, 0, 0, 0, 0, 0, 0, 0];[1.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8447;1563884357470879747;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.6559999999999999, 0.0, 0.0, 0.0, 0.578, 0.0]
8448;1432683171204698116;believe;[1, 1, 1, 0, 0, 0, 1, 1];[0.0, 1.0, 0.039, 0.0, 0.0, 0.0, 0.44500000000000006, 1.086]
8449;1424231371774517249;believe;[1, 1, 0, 1, 1, 1, 1, 1];[1.397, 0.445, 0.0, 2.1100000000000003, 0.43799999999999994, 1.2349999999999999, 0.828, 0.586]
8450;1432814828326846467;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.16399999999999998, 0.35200000000000004]
8451;1435941329117204482;believe;[1, 1, 0, 1, 0, 0, 1, 0];[0.045, 0.49200000000000005, 0.0, 0.26, 0.0, 0.0, 0.172, 0.0]
8452;1424761723634991107;ambiguous;[1, 0, 1, 1, 0, 1, 0, 0];[0.9059999999999999, 0.0, 0.782, 0.75, 0.0, 0.8440000000000001, 0.0, 0.0]
8453;1428049282150670339;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 1.304, 0.0, 0.0, 0.75]
8454;1432776609791152131;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38299999999999995]
8455;1421582830874791940;ambiguous;[0, 0, 0, 0, 0, 1, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.625, 0.0, 0.0]
8456;1435921328687796225;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39799999999999996]
8457;1424193299586306051;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.484, 0.0, 0.9059999999999999, 0.0, 0.0, 0.0, 0.0]
8458;1423846871571779589;ambiguous;[1, 0, 0, 1, 0, 1, 0, 0];[0.672, 0.0, 0.0, 1.5780000000000003, 0.0, 0.9059999999999999, 0.0, 0.0]
8459;1432660315897057281;believe;[0, 0, 0, 0, 0, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.406, 0.9849999999999999]
8460;1592344363564425217;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8461;1429143072059822083;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.359]
8462;1585442626702016512;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8463;1429790242379235330;ambiguous;[0, 0, 0, 0, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.43799999999999994]
8464;1428727832105013248;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.6829999999999998, 0.0, 0.6409999999999999, 0.828, 0.0]
8465;1425262675139842049;believe;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.391, 0.0, 0.0, 1.1179999999999999]
8466;1444164584085102595;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.402, 0.0, 0.0, 0.827, 0.0, 0.22699999999999998, 0.391]
8467;1429443225400586244;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.0, 0.0, 0.0, 0.39799999999999996]
8468;1430551158427471884;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.401, 0.0, 0.0, 0.0, 0.0]
8469;1431013636412162054;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
8470;1427701770197868545;believe;[0, 0, 1, 1, 0, 0, 0, 0];[0.0, 0.0, 0.086, 0.636, 0.0, 0.0, 0.0, 0.0]
8471;1420971025328705536;ambiguous;[1, 0, 1, 0, 0, 0, 0, 0];[0.606, 0.0, 0.836, 0.0, 0.0, 0.0, 0.0, 0.0]
8472;1591395919270137857;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.875, 0.0, 0.758, 0.0, 0.0, 0.0, 0.0, 0.0]
8473;1426569218791780354;ambiguous;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 2.1399999999999997, 0.0, 0.45299999999999996, 0.0, 0.484]
8474;1429715260836040705;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8475;1432287534516772868;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.35200000000000004, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
8476;1430227047104892928;ambiguous;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.32, 0.45299999999999996]
8477;1426193263644532740;believe;[0, 1, 0, 0, 1, 1, 0, 1];[0.0, 0.578, 0.0, 0.0, 0.734, 0.23399999999999999, 0.0, 1.2810000000000001]
8478;1422999187218735104;believe;[1, 1, 0, 1, 1, 0, 1, 0];[0.364, 0.602, 0.0, 0.531, 1.03, 0.0, 0.547, 0.0]
8479;1569382390644228096;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8480;1428143704242536449;ambiguous;[0, 0, 1, 0, 1, 1, 0, 0];[0.0, 0.0, 0.078, 0.0, 0.379, 0.114, 0.0, 0.0]
8481;1422314579489660933;believe;[0, 1, 1, 1, 1, 1, 1, 1];[0.0, 1.14, 0.21899999999999997, 0.109, 0.40599999999999997, 0.257, 0.11699999999999999, 0.289]
8482;1583926229266477056;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.406, 0.0, 0.0, 0.0, 0.0, 0.0]
8483;1433755873789333505;believe;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.633, 0.0, 0.667, 0.0, 0.0, 0.32, 0.0]
8484;1435681077268525062;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.683, 0.0, 0.6409999999999999, 0.828, 0.0]
8485;1429155340902354948;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8486;1421649824181538819;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.321, 0.0, 0.0, 0.0, 0.0]
8487;1556611068176306177;deny;[0, 1, 1, 0, 0, 1, 1, 0];[0.0, 0.57, 0.36700000000000005, 0.0, 0.0, 0.406, 0.7889999999999999, 0.0]
8488;1430586372881096710;ambiguous;[1, 1, 0, 0, 0, 1, 1, 0];[0.045, 0.547, 0.0, 0.0, 0.0, 0.031, 0.125, 0.0]
8489;1424372127168356355;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 1.032, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
8490;1428853040925356039;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.43799999999999994, 0.0, 0.0, 0.0, 0.5]
8491;1553016319771115527;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.7809999999999999, 0.0, 0.8360000000000001, 0.0, 0.0, 0.769, 0.45299999999999996, 0.0]
8492;1552372855395913729;deny;[1, 0, 1, 0, 0, 1, 1, 0];[1.292, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
8493;1589960752773107712;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.49200000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8494;1436304865819435009;believe;[1, 1, 1, 1, 0, 1, 1, 1];[0.19699999999999998, 0.312, 0.297, 0.41400000000000003, 0.0, 0.373, 0.695, 0.922]
8495;1425262035395391494;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.203, 0.0, 0.0, 0.0, 0.0]
8496;1424892284097736707;believe;[0, 0, 0, 1, 0, 1, 1, 1];[0.0, 0.0, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 1.109]
8497;1455961233614589958;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.633]
8498;1429888924252459028;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47700000000000004]
8499;1566147918616223756;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 1.281, 0.0]
8500;1423587163833344000;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.359, 0.0, 0.0, 0.0, 0.0]
8501;1425150216068599808;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8502;1433473463281328140;believe;[1, 1, 0, 1, 0, 0, 0, 0];[0.485, 0.648, 0.0, 0.636, 0.0, 0.0, 0.0, 0.0]
8503;1560411584341495808;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.9480000000000001, 0.0, 1.2429999999999999, 0.0, 0.0, 0.0, 1.234, 0.0]
8504;1425924549628006407;believe;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.57, 0.0, 0.359, 0.0, 0.0, 0.336, 0.0]
8505;1430191643441909760;believe;[1, 1, 0, 1, 0, 0, 0, 1];[0.172, 0.49200000000000005, 0.0, 0.203, 0.0, 0.0, 0.0, 0.469]
8506;1420762244015480847;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.594]
8507;1561017252962525186;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.828, 0.0, 0.695, 0.0, 0.0, 0.0, 0.578, 0.0]
8508;1434058076945108997;believe;[0, 1, 0, 1, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.198, 0.0, 0.0, 0.21899999999999997, 0.617]
8509;1429019265026363392;believe;[0, 0, 0, 1, 0, 1, 1, 1];[0.0, 0.0, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 0.547]
8510;1555839426382667777;deny;[0, 1, 0, 0, 0, 1, 1, 0];[0.0, 0.391, 0.0, 0.0, 0.0, 0.0, 0.6799999999999999, 0.0]
8511;1431986304573714444;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
8512;1422186710063063043;believe;[0, 1, 0, 1, 1, 0, 1, 1];[0.0, 1.07, 0.0, 0.031, 1.533, 0.0, 0.43, 1.4769999999999999]
8513;1430266663513989121;ambiguous;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.391, 0.0, 0.0, 0.0, 0.758]
8514;1553398515006676993;deny;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.57, 0.0, 0.359, 0.0, 0.0, 0.336, 0.0]
8515;1426230951240245252;ambiguous;[0, 0, 1, 1, 1, 1, 0, 1];[0.0, 0.0, 0.625, 1.01, 0.309, 0.9690000000000001, 0.0, 0.523]
8516;1482112029133574145;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
8517;1424826545638543410;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.4849999999999999, 0.0, 0.6409999999999999, 0.828, 0.0]
8518;1424281460689747971;ambiguous;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.266, 0.0, 0.43799999999999994, 0.0, 0.68]
8519;1423405033580793857;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8520;1433168418937741312;believe;[1, 0, 1, 1, 0, 1, 1, 1];[0.455, 0.0, 0.617, 2.6829999999999994, 0.0, 0.875, 0.586, 0.562]
8521;1421107391941251072;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.0]
8522;1429703634909073408;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 1.258, 0.0, 0.0, 0.0, 0.0, 0.23399999999999999, 1.242]
8523;1435781671538855937;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.562]
8524;1506172949266681861;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
8525;1421049786719948801;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.562, 0.0, 0.375, 0.0, 0.0, 0.0, 0.0]
8526;1425023180469686281;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.633]
8527;1427937913594130434;ambiguous;[0, 0, 1, 1, 0, 1, 0, 0];[0.0, 0.0, 0.625, 1.5779999999999998, 0.0, 0.8440000000000001, 0.0, 0.0]
8528;1436627972476358659;believe;[0, 1, 0, 1, 0, 1, 1, 1];[0.0, 1.312, 0.0, 0.094, 0.0, 0.228, 0.586, 1.445]
8529;1569004603483607042;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8530;1434115823602487296;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.35200000000000004, 0.0, 0.396, 0.0, 0.0, 0.0, 0.0]
8531;1429785407693246464;ambiguous;[1, 1, 0, 1, 0, 1, 0, 0];[0.359, 0.414, 0.0, 1.2610000000000001, 0.0, 0.822, 0.0, 0.0]
8532;1425678334256504835;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.721, 0.0, 0.508, 1.172, 0.0, 0.758, 0.812, 0.0]
8533;1428142667611836419;ambiguous;[1, 0, 1, 1, 0, 1, 0, 1];[0.882, 0.0, 0.555, 0.875, 0.0, 0.312, 0.0, 0.43]
8534;1433857968039096325;believe;[0, 1, 0, 1, 0, 1, 0, 1];[0.0, 0.57, 0.0, 0.391, 0.0, 0.43799999999999994, 0.0, 0.633]
8535;1586883443580960769;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8536;1555235805844877312;deny;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8537;1584615279463497728;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8538;1424309800368738308;ambiguous;[1, 1, 0, 0, 1, 0, 1, 1];[0.667, 0.773, 0.0, 0.0, 0.586, 0.0, 0.36700000000000005, 0.68]
8539;1584282275289903104;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8540;1515847259069374468;deny;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.383]
8541;1578376244680626177;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.9059999999999999, 0.0, 1.179, 0.0, 0.0, 0.0, 0.0, 0.0]
8542;1427007457918812167;believe;[1, 0, 0, 1, 1, 1, 1, 0];[0.6970000000000001, 0.0, 0.0, 1.9229999999999996, 0.28600000000000003, 1.218, 1.9229999999999996, 0.0]
8543;1420750600686342148;ambiguous;[1, 1, 1, 1, 1, 0, 1, 1];[0.0, 0.946, 0.039, 0.642, 0.947, 0.0, 0.078, 0.8980000000000001]
8544;1433411824934862850;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.721, 0.0, 0.508, 3.2510000000000003, 0.0, 1.57, 2.094, 0.0]
8545;1429870286095077377;ambiguous;[0, 0, 0, 1, 0, 0, 1, 1];[0.0, 0.0, 0.0, 0.203, 0.0, 0.0, 0.516, 0.68]
8546;1421038356671066112;believe;[1, 0, 0, 1, 1, 0, 0, 0];[0.758, 0.0, 0.0, 0.6559999999999999, 1.1019999999999999, 0.0, 0.0, 0.0]
8547;1429976925401931779;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.883]
8548;1421812639030812673;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5229999999999997]
8549;1425370071120101378;believe;[1, 0, 1, 1, 0, 0, 0, 0];[0.484, 0.0, 0.375, 0.198, 0.0, 0.0, 0.0, 0.0]
8550;1436549797213655042;believe;[1, 1, 0, 0, 0, 0, 1, 1];[0.07400000000000001, 0.586, 0.0, 0.0, 0.0, 0.0, 0.203, 1.0699999999999998]
8551;1422912693627936774;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.636, 0.0, 0.0, 0.0, 0.0]
8552;1433085586278129665;believe;[0, 1, 1, 0, 0, 0, 0, 0];[0.0, 0.727, 0.68, 0.0, 0.0, 0.0, 0.0, 0.0]
8553;1564690895739420673;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 1.281, 0.0]
8554;1424918244209483777;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.297, 0.0, 0.0, 0.0]
8555;1430552925663686658;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.078]
8556;1427986167115431941;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.203, 0.0, 0.0, 0.0, 0.68]
8557;1584560503346675713;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 1.023, 0.0, 0.0, 0.0, 0.0, 0.0]
8558;1420861926909882379;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875]
8559;1424666230506598404;ambiguous;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 1.7729999999999997, 0.0, 0.0, 0.841, 0.0, 0.0, 1.53]
8560;1426149151075622912;ambiguous;[1, 1, 0, 1, 1, 0, 0, 0];[0.364, 0.602, 0.0, 0.281, 0.797, 0.0, 0.0, 0.0]
8561;1432823647840911361;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.562]
8562;1430804798526431232;ambiguous;[1, 0, 1, 0, 0, 0, 0, 0];[0.682, 0.0, 0.49200000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8563;1426745976446865412;believe;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.328, 0.6799999999999999, 0.0, 0.0, 0.688]
8564;1426252744776687617;ambiguous;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.359, 0.5589999999999999, 0.0, 0.0, 0.0]
8565;1437193271797850113;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.484, 0.0, 0.094, 0.0, 0.0, 0.0, 0.617]
8566;1425512075435155457;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 2.423, 0.0, 0.6409999999999999, 1.109, 0.0]
8567;1559869566737694721;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 1.36, 0.0, 0.0, 0.0, 0.0, 0.0]
8568;1428321115999453190;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.906, 0.0, 0.0, 0.0]
8569;1426954759685222404;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8819999999999999]
8570;1422937578932736010;ambiguous;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.5469999999999997, 0.0, 0.406, 0.6409999999999999, 0.0]
8571;1421414361046949888;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 1.141, 0.0, 0.0, 1.06, 0.0, 0.516, 1.335]
8572;1428139905566183433;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8573;1518661132977950720;deny;[0, 1, 1, 0, 0, 0, 0, 0];[0.0, 0.859, 0.68, 0.0, 0.0, 0.0, 0.0, 0.0]
8574;1564963646819680256;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
8575;1424977006912065537;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47700000000000004]
8576;1433205754950033408;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 1.11, 0.0, 0.198, 0.0, 0.0, 0.0, 1.218]
8577;1424978734516482048;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.5470000000000002, 0.0, 0.0, 0.0]
8578;1432367326708465666;believe;[1, 0, 0, 0, 0, 0, 0, 0];[0.557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8579;1425149727880978437;ambiguous;[1, 1, 1, 1, 0, 0, 0, 0];[0.573, 0.484, 0.82, 0.562, 0.0, 0.0, 0.0, 0.0]
8580;1422614139394985984;believe;[1, 1, 1, 0, 1, 0, 1, 1];[0.0, 0.45399999999999996, 0.078, 0.0, 0.18, 0.0, 0.156, 1.914]
8581;1423496389938454529;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.172, 0.0, 0.0, 0.0]
8582;1431643738024169475;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45299999999999996]
8583;1427526390799380515;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 1.4329999999999998, 0.0, 0.0, 0.0, 0.0]
8584;1430083422995718145;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.859, 0.0, 0.203, 0.0, 0.0, 0.0, 0.32]
8585;1422219589677551617;ambiguous;[0, 0, 0, 0, 1, 1, 1, 1];[0.0, 0.0, 0.0, 0.0, 0.606, 0.4, 0.523, 0.484]
8586;1511667867674198026;deny;[1, 0, 0, 0, 0, 1, 0, 0];[0.203, 0.0, 0.0, 0.0, 0.0, 0.391, 0.0, 0.0]
8587;1582262369052667904;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
8588;1421816719853555715;believe;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.7659999999999999, 2.7729999999999997, 0.0, 0.0, 0.727]
8589;1425514210386194440;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 0.0]
8590;1429153419600699395;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.406]
8591;1509668334249283600;deny;[1, 1, 1, 1, 0, 1, 1, 1];[1.8880000000000001, 0.414, 1.461, 1.516, 0.0, 1.9060000000000001, 1.6709999999999998, 0.9380000000000001]
8592;1420796634343018502;believe;[1, 0, 0, 0, 1, 0, 0, 1];[0.868, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.35200000000000004]
8593;1597890493106769920;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.853, 0.0, 0.555, 0.0, 0.0, 0.0, 0.0, 0.0]
8594;1430815640512868352;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 1.391, 0.0, 0.0, 0.0, 0.0, 0.43, 1.39]
8595;1425149942344163328;ambiguous;[1, 0, 1, 1, 1, 1, 0, 0];[0.45299999999999996, 0.0, 0.391, 0.375, 0.11599999999999999, 0.42200000000000004, 0.0, 0.0]
8596;1426495611700797441;ambiguous;[1, 1, 0, 0, 1, 0, 1, 1];[0.07400000000000001, 0.586, 0.0, 0.0, 0.531, 0.0, 0.203, 1.234]
